CensusId	State	County	TotalPop	Men	Women	White	Black	Native	Asian	Pacific	Employed	Unemployment
8057	Colorado	Jackson	1335	709	626	83.7	0.1	0.2	0.0	0.0	764	1.5
8059	Colorado	Jefferson	552344	274525	277819	78.8	1.0	0.5	2.5	0.0	294390	5.9
8061	Colorado	Kiowa	1463	666	797	87.0	0.8	0.3	0.1	0.0	723	2.0
8063	Colorado	Kit Carson	7980	4379	3601	75.9	4.2	0.3	0.3	0.2	3421	5.9
8065	Colorado	Lake	7362	4021	3341	59.6	0.1	0.1	0.7	0.0	4126	5.7
8067	Colorado	La Plata	53182	27010	26172	79.6	0.4	5.0	0.7	0.1	27965	5.2
8069	Colorado	Larimer	318227	158367	159860	83.5	0.8	0.4	2.0	0.1	164011	6.7
8071	Colorado	Las Animas	14503	7467	7036	52.8	1.7	1.0	0.7	0.0	5903	9.2
8073	Colorado	Lincoln	5478	3212	2266	69.1	11.2	1.5	0.1	0.0	1488	6.3
8075	Colorado	Logan	21928	11889	10039	78.5	1.4	1.2	2.1	0.0	10407	9.0
8077	Colorado	Mesa	147834	73340	74494	82.1	0.7	0.4	0.6	0.1	67956	8.7
8079	Colorado	Mineral	733	381	352	87.9	0.8	0.0	0.0	0.0	309	1.6
8081	Colorado	Moffat	13117	6830	6287	82.2	0.5	1.0	0.7	0.8	6343	5.9
8083	Colorado	Montezuma	25700	12729	12971	73.5	0.1	11.3	0.2	0.0	11075	9.5
8085	Colorado	Montrose	40815	20021	20794	76.4	0.5	0.3	0.4	0.3	16832	10.2
8087	Colorado	Morgan	28359	14088	14271	60.5	2.5	0.5	0.4	0.0	13264	6.2
8089	Colorado	Otero	18572	9121	9451	55.1	0.3	0.7	0.9	1.0	7314	10.7
8091	Colorado	Ouray	4580	2239	2341	92.9	0.0	0.2	0.8	0.0	2261	6.7
8093	Colorado	Park	16189	8525	7664	90.4	0.0	1.1	1.0	0.8	8822	5.6
8095	Colorado	Phillips	4371	2259	2112	78.5	0.1	0.3	0.8	0.0	1984	5.3
8097	Colorado	Pitkin	17420	9235	8185	86.3	1.2	0.2	1.4	0.0	10290	7.7
8099	Colorado	Prowers	12235	6137	6098	61.6	0.4	0.3	0.4	0.0	5488	9.7
8101	Colorado	Pueblo	161519	79535	81984	53.0	1.7	0.5	0.7	0.0	65300	10.8
8103	Colorado	Rio Blanco	6712	3490	3222	84.6	0.5	3.7	0.0	0.2	3389	4.2
8105	Colorado	Rio Grande	11745	5810	5935	53.1	0.5	1.1	0.4	0.1	5093	8.1
8107	Colorado	Routt	23606	12328	11278	90.2	0.4	0.2	1.0	0.0	14060	4.0
8109	Colorado	Saguache	6238	3116	3122	56.9	0.4	0.6	1.1	0.0	2452	9.7
8111	Colorado	San Juan	606	327	279	76.7	0.0	1.5	0.0	0.0	337	13.8
8113	Colorado	San Miguel	7676	4049	3627	87.4	0.2	0.2	1.2	0.0	4482	5.8
8115	Colorado	Sedgwick	2365	1139	1226	80.1	1.2	0.4	1.2	0.0	1028	6.4
8117	Colorado	Summit	28940	15912	13028	81.0	1.2	0.2	0.9	0.4	18171	4.7
8119	Colorado	Teller	23340	11826	11514	89.6	1.1	0.3	0.9	0.0	11501	8.2
8121	Colorado	Washington	4795	2482	2313	88.3	0.6	0.6	0.5	0.0	2196	5.1
8123	Colorado	Weld	270948	136230	134718	66.9	1.0	0.5	1.3	0.1	129395	6.6
8125	Colorado	Yuma	10185	4825	5360	76.8	0.4	0.0	0.1	0.0	4878	2.5
9001	Connecticut	Fairfield	939983	457634	482349	64.1	10.4	0.1	5.0	0.0	463610	9.0
9003	Connecticut	Hartford	896943	434784	462159	63.9	12.6	0.1	4.7	0.0	439719	9.3
9005	Connecticut	Litchfield	186304	91740	94564	90.2	1.4	0.1	1.8	0.0	98294	7.1
9007	Connecticut	Middlesex	165165	80854	84311	84.9	4.7	0.1	2.8	0.0	87871	6.0
9009	Connecticut	New Haven	862224	415679	446545	65.4	12.2	0.1	3.9	0.0	419901	9.5
9011	Connecticut	New London	273185	136570	136615	76.8	5.2	0.4	4.1	0.0	132990	8.3
9013	Connecticut	Tolland	151948	76134	75814	86.3	2.8	0.0	3.9	0.0	80190	6.8
9015	Connecticut	Windham	117470	58212	59258	84.1	1.9	0.0	1.2	0.0	58842	9.3
10001	Delaware	Kent	169509	81716	87793	63.7	23.4	0.6	2.1	0.0	75246	8.4
10003	Delaware	New Castle	549643	265915	283728	59.8	23.6	0.2	5.0	0.0	268331	7.4
10005	Delaware	Sussex	207302	100782	106520	74.8	12.4	0.3	1.1	0.0	90239	8.0
11001	District of Columbia	District of Columbia	647484	306674	340810	35.6	48.0	0.2	3.6	0.0	337815	9.6
12001	Florida	Alachua	254218	122968	131250	62.7	19.6	0.3	5.6	0.2	116659	7.9
12003	Florida	Baker	27135	14277	12858	82.0	14.5	0.1	0.6	0.0	10174	8.9
12005	Florida	Bay	175353	86800	88553	77.9	10.5	0.5	2.0	0.1	77894	8.6
12007	Florida	Bradford	27223	15150	12073	74.4	19.9	0.1	0.4	0.0	9225	12.4
12009	Florida	Brevard	553591	270544	283047	76.1	9.9	0.3	2.2	0.1	229693	10.9
12011	Florida	Broward	1843152	894820	948332	40.4	26.9	0.2	3.4	0.0	890997	10.0
12013	Florida	Calhoun	14615	7991	6624	77.0	13.3	1.2	0.6	0.0	4735	10.0
12015	Florida	Charlotte	165783	80718	85065	84.8	5.5	0.1	1.3	0.0	56730	10.8
12017	Florida	Citrus	139654	67381	72273	88.9	2.8	0.3	1.6	0.0	43486	13.1
12019	Florida	Clay	197417	96931	100486	75.1	9.6	0.2	3.0	0.1	86374	10.7
12021	Florida	Collier	341091	167836	173255	64.5	6.6	0.2	1.2	0.0	141106	7.8
12023	Florida	Columbia	67806	35080	32726	73.4	17.7	0.3	0.8	0.0	25226	14.8
12027	Florida	DeSoto	34957	19756	15201	55.2	12.9	0.1	0.3	0.1	12279	9.4
12029	Florida	Dixie	16091	8746	7345	85.4	8.6	0.2	0.6	0.0	4910	7.2
12031	Florida	Duval	890673	431732	458941	55.2	29.0	0.2	4.3	0.1	409421	10.0
12033	Florida	Escambia	306327	152196	154131	65.6	21.4	0.4	2.8	0.1	130402	9.4
12035	Florida	Flagler	100783	48229	52554	75.1	10.7	0.1	2.3	0.0	36923	9.3
12037	Florida	Franklin	11628	6800	4828	78.6	13.7	0.3	0.8	0.6	4331	9.4
12039	Florida	Gadsden	46424	21995	24429	33.6	54.5	0.1	0.5	0.0	16733	11.2
12041	Florida	Gilchrist	16992	8946	8046	87.4	5.8	0.1	0.5	0.0	6260	10.4
12043	Florida	Glades	13272	7319	5953	60.9	12.5	4.0	0.4	0.0	3701	12.9
12045	Florida	Gulf	15785	9235	6550	73.8	17.8	0.6	1.7	0.1	5604	10.2
12047	Florida	Hamilton	14395	8671	5724	54.9	33.2	0.3	0.3	0.0	3966	15.8
12049	Florida	Hardee	27468	14920	12548	47.4	7.7	0.3	0.2	0.0	9517	11.0
12051	Florida	Hendry	38363	20318	18045	34.1	11.7	1.4	1.0	0.1	14732	11.9
12053	Florida	Hernando	174809	83978	90831	80.5	5.1	0.1	1.1	0.0	58359	13.7
12055	Florida	Highlands	98328	47994	50334	69.2	9.4	0.2	1.5	0.1	31131	13.3
12057	Florida	Hillsborough	1302884	635632	667252	51.8	15.6	0.2	3.7	0.1	608977	9.0
12059	Florida	Holmes	19635	10501	9134	87.3	6.9	0.3	0.3	0.1	6118	15.4
12061	Florida	Indian River	142866	68768	74098	76.5	8.9	0.2	1.2	0.0	53211	12.2
12063	Florida	Jackson	48900	27124	21776	65.6	26.6	0.5	0.6	0.1	15621	13.2
12065	Florida	Jefferson	14198	7522	6676	57.9	35.8	0.3	0.0	0.0	4946	9.4
12067	Florida	Lafayette	8801	5265	3536	69.4	17.7	0.0	0.1	0.0	2685	14.6
12069	Florida	Lake	310561	150126	160435	72.3	9.5	0.3	1.8	0.1	121642	9.7
12071	Florida	Lee	663675	325158	338517	69.5	8.2	0.2	1.5	0.0	263079	10.1
12073	Florida	Leon	282940	134474	148466	57.7	30.7	0.3	3.2	0.0	140338	10.6
12075	Florida	Levy	39821	19649	20172	80.1	9.1	0.4	0.5	0.0	14392	11.1
12077	Florida	Liberty	8295	5140	3155	73.5	16.3	0.4	0.8	0.0	2748	10.2
12079	Florida	Madison	18729	9869	8860	54.5	38.5	0.4	0.2	0.0	6141	11.8
12081	Florida	Manatee	343729	166067	177662	72.2	9.0	0.1	1.8	0.0	140416	8.6
12083	Florida	Marion	336811	161696	175115	72.4	12.4	0.3	1.5	0.0	115459	12.0
12085	Florida	Martin	151586	74988	76598	79.4	5.4	0.1	1.1	0.0	61157	9.7
12086	Florida	Miami-Dade	2639042	1280221	1358821	15.1	16.8	0.1	1.5	0.0	1204871	10.0
12087	Florida	Monroe	75901	40159	35742	69.0	6.1	0.4	1.0	0.0	38504	6.0
12089	Florida	Nassau	75880	37485	38395	87.2	6.4	0.3	0.9	0.0	31605	9.8
12091	Florida	Okaloosa	192237	97092	95145	75.2	8.8	0.6	2.8	0.2	84899	6.9
12093	Florida	Okeechobee	39255	21176	18079	63.9	8.6	0.7	1.0	0.0	13227	11.8
12095	Florida	Orange	1229039	603946	625093	43.5	19.9	0.1	5.1	0.0	603683	9.1
12097	Florida	Osceola	300870	148030	152840	36.6	9.7	0.1	2.5	0.1	131450	9.8
12099	Florida	Palm Beach	1378806	666577	712229	57.6	17.5	0.1	2.5	0.0	617902	9.5
12101	Florida	Pasco	479288	232719	246569	77.7	4.7	0.3	2.3	0.1	187556	9.4
12103	Florida	Pinellas	931477	446740	484737	75.5	10.1	0.3	3.2	0.1	423351	8.4
12105	Florida	Polk	626676	307017	319659	62.5	14.6	0.2	1.6	0.0	245853	10.6
12107	Florida	Putnam	72696	35825	36871	71.9	16.2	0.2	0.6	0.1	24209	12.6
12109	Florida	St. Johns	210495	102338	108157	84.2	5.2	0.2	2.3	0.1	96436	6.7
12111	Florida	St. Lucie	288006	140448	147558	59.8	19.1	0.2	1.8	0.0	112310	12.4
12113	Florida	Santa Rosa	161021	82189	78832	83.1	5.6	0.5	1.9	0.1	67510	7.9
12115	Florida	Sarasota	392038	187242	204796	83.8	4.5	0.2	1.4	0.0	155023	8.2
12117	Florida	Seminole	437346	211546	225800	64.0	10.8	0.1	4.1	0.1	210450	9.4
12119	Florida	Sumter	108501	55190	53311	84.1	8.1	0.3	0.7	0.0	22298	9.0
12121	Florida	Suwannee	43595	21647	21948	75.4	13.2	0.3	0.3	0.0	15676	11.1
12123	Florida	Taylor	22685	12781	9904	72.3	21.3	1.0	0.3	0.1	7155	9.0
12125	Florida	Union	15191	9830	5361	70.2	21.4	0.4	0.6	0.0	3955	11.7
12127	Florida	Volusia	503719	245481	258238	73.9	10.3	0.3	1.7	0.0	199287	9.1
12129	Florida	Wakulla	31128	17366	13762	78.8	15.3	0.2	0.4	0.0	12899	9.3
12131	Florida	Walton	59487	30176	29311	84.3	5.1	0.9	1.2	0.2	25377	7.9
12133	Florida	Washington	24629	13478	11151	77.4	15.1	0.7	0.1	0.1	8307	11.5
13001	Georgia	Appling	18417	9040	9377	69.6	18.9	0.1	0.8	0.1	7071	7.9
13003	Georgia	Atkinson	8294	4090	4204	56.7	17.2	0.3	0.0	0.0	3389	7.3
13005	Georgia	Bacon	11222	5638	5584	74.5	15.0	0.0	1.2	0.3	4598	4.4
13007	Georgia	Baker	3292	1579	1713	49.5	47.5	0.2	0.6	0.0	1282	7.1
13009	Georgia	Baldwin	45795	22776	23019	53.6	41.5	0.3	1.5	0.1	16387	8.4
13011	Georgia	Banks	18336	9327	9009	88.4	2.6	0.3	1.3	0.0	7801	8.5
13013	Georgia	Barrow	72012	36057	35955	73.8	11.3	0.1	3.5	0.0	32137	10.1
13015	Georgia	Bartow	101336	50052	51284	78.9	10.8	0.4	0.8	0.0	44594	8.8
13017	Georgia	Ben Hill	17477	8349	9128	56.5	35.7	0.0	0.0	0.0	6019	9.7
13019	Georgia	Berrien	19019	9471	9548	82.1	10.9	0.1	0.7	0.0	6457	13.8
13021	Georgia	Bibb	154816	73011	81805	40.7	52.9	0.1	1.7	0.0	60115	12.4
13023	Georgia	Bleckley	12746	6099	6647	69.5	26.2	0.1	0.6	0.0	4365	4.8
13025	Georgia	Brantley	18452	9134	9318	92.6	3.1	0.0	1.1	0.1	6702	10.9
13027	Georgia	Brooks	15637	7686	7951	57.8	34.7	0.1	0.5	0.1	5703	17.0
13029	Georgia	Bryan	33151	16205	16946	74.7	14.8	0.5	2.0	0.0	14224	9.0
13031	Georgia	Bulloch	72386	35859	36527	64.0	28.3	0.3	1.8	0.0	31144	9.1
13033	Georgia	Burke	23007	11071	11936	46.9	49.6	0.0	0.2	0.0	8676	8.2
13035	Georgia	Butts	23445	12451	10994	67.1	28.0	0.1	0.5	0.0	8700	10.3
13037	Georgia	Calhoun	6489	3892	2597	32.9	60.9	0.2	0.6	0.0	2036	7.7
13039	Georgia	Camden	51445	26515	24930	70.5	18.7	0.4	1.3	0.2	20674	8.5
13043	Georgia	Candler	11031	5342	5689	62.5	24.4	0.4	0.9	0.0	4168	8.1
13045	Georgia	Carroll	112595	54865	57730	72.0	18.2	0.2	0.8	0.0	47372	12.1
13047	Georgia	Catoosa	65375	31905	33470	91.6	2.7	0.2	1.4	0.0	30069	8.1
13049	Georgia	Charlton	13130	7024	6106	62.2	25.0	0.7	0.2	0.0	4705	13.8
13051	Georgia	Chatham	279290	134833	144457	49.8	39.2	0.2	2.6	0.1	124627	9.7
13053	Georgia	Chattahoochee	11914	7940	3974	60.2	14.8	1.3	2.9	0.3	2204	16.5
13055	Georgia	Chattooga	25241	13007	12234	82.6	10.7	0.1	0.5	0.0	8976	10.0
13057	Georgia	Cherokee	225944	111170	114774	80.2	6.1	0.2	1.7	0.0	110111	6.3
13059	Georgia	Clarke	120905	57448	63457	56.4	26.5	0.2	4.4	0.0	53922	9.2
13061	Georgia	Clay	3104	1510	1594	31.6	61.1	0.0	0.0	0.0	848	19.2
13063	Georgia	Clayton	267234	127166	140068	13.7	65.8	0.2	5.2	0.0	114144	14.1
13065	Georgia	Clinch	6791	3359	3432	66.2	26.4	0.8	0.4	0.0	2309	10.7
13067	Georgia	Cobb	719133	348219	370914	54.4	25.7	0.2	4.9	0.0	366793	8.0
13069	Georgia	Coffee	43003	21980	21023	59.3	28.2	0.1	0.6	0.0	15358	8.3
13071	Georgia	Colquitt	46024	22869	23155	57.3	23.0	0.3	0.2	0.0	18354	8.3
13073	Georgia	Columbia	136204	66418	69786	71.1	16.2	0.2	4.0	0.0	60928	7.1
13075	Georgia	Cook	17033	8200	8833	64.9	27.7	0.3	0.3	0.0	7043	6.6
13077	Georgia	Coweta	133416	65194	68222	71.9	17.6	0.1	1.7	0.0	62298	7.0
13079	Georgia	Crawford	12539	6406	6133	73.5	22.9	0.3	0.9	0.0	4843	11.0
13081	Georgia	Crisp	23314	11035	12279	51.0	43.2	0.1	1.2	0.1	8633	15.5
13083	Georgia	Dade	16445	7997	8448	94.0	1.2	0.1	1.0	0.4	7848	6.1
13085	Georgia	Dawson	22673	11244	11429	93.0	0.6	0.2	0.5	0.0	9787	8.5
13087	Georgia	Decatur	27378	13359	14019	51.5	41.5	0.3	0.3	0.0	9892	6.5
13089	Georgia	DeKalb	716331	341362	374969	29.7	53.0	0.2	5.7	0.0	344876	11.3
13091	Georgia	Dodge	21180	11215	9965	65.1	28.5	0.0	0.6	0.0	7871	9.8
13093	Georgia	Dooly	14293	7717	6576	42.9	49.2	0.0	0.2	0.0	4895	11.7
13095	Georgia	Dougherty	93310	43432	49878	27.5	67.5	0.1	0.7	0.0	34097	18.0
13097	Georgia	Douglas	136520	65637	70883	45.9	41.2	0.1	1.7	0.0	61844	10.5
13099	Georgia	Early	10579	4899	5680	47.0	50.3	0.0	0.2	0.0	3742	9.4
13101	Georgia	Echols	4048	1893	2155	68.8	2.0	0.8	0.0	0.0	1675	10.1
13103	Georgia	Effingham	54630	27196	27434	79.9	13.5	0.0	1.0	0.1	25352	6.0
13105	Georgia	Elbert	19537	9262	10275	63.8	30.3	0.1	0.2	0.0	7210	10.8
13107	Georgia	Emanuel	22731	11130	11601	60.0	33.9	0.2	0.0	0.0	8300	13.2
13109	Georgia	Evans	10814	5024	5790	56.6	30.2	0.0	0.8	0.0	3979	10.3
13111	Georgia	Fannin	23742	11531	12211	95.4	0.3	0.2	0.5	0.0	8669	12.0
13113	Georgia	Fayette	108655	52720	55935	65.6	20.6	0.3	4.0	0.1	49795	7.6
13115	Georgia	Floyd	96169	46567	49602	72.2	14.7	0.1	1.2	0.0	39669	10.9
13117	Georgia	Forsyth	196236	97505	98731	77.3	2.8	0.2	8.3	0.0	92504	6.2
13119	Georgia	Franklin	22110	10827	11283	84.3	9.6	0.0	0.7	0.0	8038	8.4
13121	Georgia	Fulton	983903	478161	505742	40.4	43.5	0.2	6.3	0.0	471816	9.9
13123	Georgia	Gilmer	28673	14560	14113	86.3	0.7	0.2	0.4	0.0	10938	10.0
13125	Georgia	Glascock	3087	1495	1592	87.5	6.9	0.0	0.0	0.0	1344	7.1
13127	Georgia	Glynn	81743	38647	43096	64.1	25.6	0.3	1.2	0.1	36375	9.3
13129	Georgia	Gordon	55889	27738	28151	78.5	4.2	0.3	1.1	0.0	23587	8.3
13131	Georgia	Grady	25243	12504	12739	59.1	28.2	0.1	0.3	0.1	9291	10.5
13133	Georgia	Greene	16331	7972	8359	55.9	36.3	0.0	0.7	0.0	5952	6.8
13135	Georgia	Gwinnett	859234	421395	437839	41.2	24.7	0.2	11.0	0.0	410562	8.3
13137	Georgia	Habersham	43527	20573	22954	78.0	3.8	0.2	2.2	0.2	16970	7.7
13139	Georgia	Hall	187916	93746	94170	62.3	7.3	0.2	1.7	0.0	84198	7.5
13141	Georgia	Hancock	8881	4878	4003	24.0	73.2	0.0	0.4	0.0	2159	14.6
13143	Georgia	Haralson	28565	13951	14614	91.0	4.9	0.1	0.8	0.0	11136	12.3
13145	Georgia	Harris	32776	16304	16472	77.0	16.2	0.1	0.8	0.0	15071	8.0
13147	Georgia	Hart	25498	12615	12883	75.6	19.8	0.0	0.4	0.0	9660	6.2
13149	Georgia	Heard	11617	5753	5864	84.9	9.8	0.0	0.0	0.0	4547	12.1
13151	Georgia	Henry	211512	101340	110172	49.5	38.4	0.1	3.0	0.0	92993	10.3
13153	Georgia	Houston	147570	71562	76008	58.5	29.1	0.2	2.8	0.0	64013	9.7
13155	Georgia	Irwin	9408	4798	4610	68.2	28.4	0.0	0.1	0.0	3158	6.8
13157	Georgia	Jackson	61420	30418	31002	82.7	7.1	0.1	1.8	0.0	26679	7.9
13159	Georgia	Jasper	13593	6658	6935	72.5	21.1	0.1	0.4	0.0	5520	12.7
13161	Georgia	Jeff Davis	14990	7411	7579	72.1	16.3	0.0	0.0	0.0	5606	6.6
13163	Georgia	Jefferson	16374	7916	8458	41.8	54.3	0.1	0.1	0.0	5097	17.0
13165	Georgia	Jenkins	8922	4444	4478	56.4	33.4	0.0	0.2	0.0	3035	10.3
13167	Georgia	Johnson	9794	5437	4357	62.2	34.6	0.0	1.8	0.0	3909	9.0
13169	Georgia	Jones	28738	14006	14732	72.2	25.6	0.0	0.7	0.0	12176	9.5
13171	Georgia	Lamar	18114	8653	9461	64.6	30.5	0.2	0.6	0.0	6860	15.6
13173	Georgia	Lanier	10403	5237	5166	68.1	24.8	0.0	0.8	0.0	3476	14.6
13175	Georgia	Laurens	47886	22810	25076	59.4	36.0	0.1	1.1	0.0	16926	6.6
13177	Georgia	Lee	28946	14499	14447	73.5	19.8	0.0	2.3	0.0	12990	7.2
13179	Georgia	Liberty	64427	32654	31773	42.4	39.3	0.4	2.1	0.4	23102	12.9
13181	Georgia	Lincoln	7720	3705	4015	65.6	32.6	0.0	0.3	0.0	3121	9.3
13183	Georgia	Long	16588	8097	8491	59.2	23.2	0.4	1.2	0.2	5728	15.6
13185	Georgia	Lowndes	113203	55627	57576	54.8	35.7	0.1	1.7	0.0	45595	13.0
13187	Georgia	Lumpkin	30921	15176	15745	90.9	2.0	0.6	0.3	0.0	14185	8.2
13189	Georgia	McDuffie	21582	10274	11308	54.8	41.6	0.0	0.1	0.0	8314	9.5
13191	Georgia	McIntosh	14007	6828	7179	61.3	34.8	0.3	0.2	0.2	5410	8.8
13193	Georgia	Macon	14045	7720	6325	34.0	59.2	0.5	1.6	0.0	4461	18.7
13195	Georgia	Madison	28232	13938	14294	83.9	8.9	0.4	1.2	0.0	11393	8.7
13197	Georgia	Marion	8739	4394	4345	58.6	31.5	0.0	0.1	0.2	3219	14.3
13199	Georgia	Meriwether	21297	10185	11112	56.7	38.3	0.0	0.6	0.0	7730	12.8
13201	Georgia	Miller	5936	2837	3099	68.7	31.1	0.1	0.0	0.0	2373	6.5
13205	Georgia	Mitchell	22982	11990	10992	46.4	47.2	0.1	0.3	0.0	7956	13.5
13207	Georgia	Monroe	26915	13536	13379	72.2	23.9	0.1	0.8	0.0	10914	10.5
13209	Georgia	Montgomery	8968	4553	4415	66.3	26.3	0.2	0.4	0.0	3394	6.7
13211	Georgia	Morgan	17900	8530	9370	71.7	23.1	0.1	0.4	0.0	7624	6.9
13213	Georgia	Murray	39401	19280	20121	83.6	0.9	0.0	0.4	0.0	16079	11.1
13215	Georgia	Muscogee	200285	98321	101964	42.4	44.2	0.3	2.3	0.2	78531	11.0
13217	Georgia	Newton	102645	48786	53859	50.4	41.3	0.1	1.0	0.0	43639	11.8
13219	Georgia	Oconee	34400	16817	17583	85.2	5.3	0.1	3.9	0.0	16227	5.0
13221	Georgia	Oglethorpe	14688	7296	7392	76.3	16.0	0.4	0.3	0.0	6355	5.3
13223	Georgia	Paulding	147400	72089	75311	74.2	17.3	0.2	0.9	0.0	70001	8.7
13225	Georgia	Peach	27086	13112	13974	45.5	45.5	0.0	1.1	0.0	11481	11.3
13227	Georgia	Pickens	29740	14910	14830	93.5	1.4	0.1	0.7	0.0	12678	8.3
13229	Georgia	Pierce	18934	9379	9555	83.8	7.8	0.2	0.5	0.0	7262	8.9
13231	Georgia	Pike	17812	8730	9082	86.2	11.2	0.0	0.4	0.0	7323	10.4
13233	Georgia	Polk	41215	20182	21033	71.9	13.3	0.0	0.8	0.0	16190	10.2
13235	Georgia	Pulaski	11590	4866	6724	59.1	33.6	0.0	0.1	0.0	3949	7.4
13237	Georgia	Putnam	21247	10565	10682	65.3	26.6	0.0	0.4	0.0	9448	6.3
13239	Georgia	Quitman	2326	1106	1220	49.6	49.2	0.3	0.4	0.0	753	11.2
13241	Georgia	Rabun	16266	7981	8285	86.9	1.8	0.3	0.8	0.0	6236	7.3
13243	Georgia	Randolph	7315	3732	3583	33.7	61.9	0.0	2.1	0.0	2503	10.4
13245	Georgia	Richmond	201291	97446	103845	36.7	54.1	0.3	1.7	0.2	76807	12.0
13247	Georgia	Rockdale	86901	41147	45754	37.6	48.6	0.1	2.0	0.2	37374	11.2
13249	Georgia	Schley	5074	2517	2557	71.0	23.9	0.0	0.2	0.0	1964	12.4
13251	Georgia	Screven	14206	6953	7253	55.0	42.0	0.1	0.0	0.0	5482	9.8
13253	Georgia	Seminole	8769	4113	4656	62.6	33.5	0.0	0.5	0.0	2999	9.4
13255	Georgia	Spalding	63873	30884	32989	60.0	32.9	0.4	0.9	0.0	23471	12.4
13257	Georgia	Stephens	25620	12352	13268	83.0	12.2	0.3	0.4	0.0	10224	10.6
13259	Georgia	Stewart	5868	3564	2304	27.4	48.7	0.0	1.7	0.0	1485	14.5
13261	Georgia	Sumter	31429	14894	16535	40.2	51.6	0.2	1.3	0.0	11392	14.4
13263	Georgia	Talbot	6490	3140	3350	39.8	57.4	0.1	0.2	0.0	2513	10.6
13265	Georgia	Taliaferro	1721	829	892	38.3	58.6	0.0	0.5	0.0	574	12.1
13267	Georgia	Tattnall	25302	14529	10773	58.7	28.9	0.3	0.3	0.0	7310	7.9
13269	Georgia	Taylor	8401	4036	4365	58.4	39.2	0.0	0.0	0.0	2869	20.6
13271	Georgia	Telfair	16416	9502	6914	50.0	35.5	0.2	0.1	0.0	4472	4.4
13273	Georgia	Terrell	9213	4342	4871	36.2	60.5	0.0	0.5	0.0	3181	14.4
13275	Georgia	Thomas	44824	21239	23585	57.8	36.3	0.0	0.9	0.0	17359	10.5
13277	Georgia	Tift	40787	19671	21116	56.6	29.7	0.1	1.3	0.0	16038	5.8
13279	Georgia	Toombs	27210	12743	14467	61.2	25.6	0.0	0.9	0.0	10615	9.6
13281	Georgia	Towns	10800	5213	5587	95.1	0.7	0.5	0.2	0.0	3722	10.0
13283	Georgia	Treutlen	6762	3296	3466	69.4	29.0	0.0	0.0	0.0	2692	5.4
13285	Georgia	Troup	68867	33189	35678	58.4	34.3	0.1	1.8	0.0	28677	11.9
13287	Georgia	Turner	8338	4284	4054	54.7	38.9	0.1	1.2	0.0	2900	12.5
13289	Georgia	Twiggs	8509	4180	4329	55.8	42.0	0.1	0.0	0.0	2581	6.7
13291	Georgia	Union	21725	10648	11077	94.3	0.5	0.2	0.8	0.0	7291	13.0
13293	Georgia	Upson	26528	12701	13827	67.9	28.4	0.2	0.2	0.0	9904	11.1
13295	Georgia	Walker	68285	33760	34525	91.5	4.6	0.3	0.4	0.0	28164	8.4
13297	Georgia	Walton	86201	42055	44146	76.7	15.8	0.1	1.3	0.1	37547	7.9
13299	Georgia	Ware	35723	17751	17972	64.4	29.5	0.5	1.1	0.0	13022	7.2
13301	Georgia	Warren	5561	2561	3000	37.6	58.8	0.0	1.3	0.1	1998	16.4
13303	Georgia	Washington	20785	10467	10318	43.9	52.4	0.0	0.5	0.0	7370	12.2
13305	Georgia	Wayne	30046	15421	14625	71.1	20.4	0.2	0.1	0.0	10495	11.3
13307	Georgia	Webster	2720	1370	1350	43.2	55.8	0.0	0.0	0.0	1139	5.8
13309	Georgia	Wheeler	7956	5402	2554	56.5	41.0	0.1	0.0	0.0	1339	10.0
13311	Georgia	White	27791	13527	14264	92.6	2.7	0.0	0.3	0.0	11029	6.8
13313	Georgia	Whitfield	103456	51451	52005	60.5	3.9	0.2	1.4	0.0	45345	10.3
13315	Georgia	Wilcox	8972	5252	3720	58.7	37.6	0.0	0.5	0.0	2446	6.7
13317	Georgia	Wilkes	9991	4729	5262	51.7	42.4	0.0	0.7	0.0	3798	8.9
13319	Georgia	Wilkinson	9386	4579	4807	57.3	37.8	0.1	0.0	0.0	3287	7.3
13321	Georgia	Worth	21156	10208	10948	67.5	29.7	0.0	0.3	0.0	8359	9.8
15001	Hawaii	Hawaii	191482	95939	95543	30.8	0.6	0.3	21.4	11.1	82124	8.1
15003	Hawaii	Honolulu	984178	498129	486049	19.5	2.5	0.1	41.6	8.6	455481	5.6
15005	Hawaii	Kalawao	85	42	43	37.6	0.0	0.0	21.2	35.3	64	0.0
15007	Hawaii	Kauai	69691	34971	34720	30.1	0.6	0.2	33.6	9.1	33996	5.4
15009	Hawaii	Maui	160863	80790	80073	31.4	0.6	0.1	26.7	9.6	81619	6.9
16001	Idaho	Ada	417501	208879	208622	85.5	1.1	0.5	2.6	0.2	199955	6.6
16003	Idaho	Adams	3880	2049	1831	93.5	0.0	1.7	0.1	0.0	1474	11.3
16005	Idaho	Bannock	83604	41666	41938	85.3	0.7	2.6	1.2	0.2	37206	7.2
16007	Idaho	Bear Lake	5939	2981	2958	93.8	0.5	0.1	1.0	0.1	2598	3.3
16009	Idaho	Benewah	9088	4581	4507	84.6	0.3	8.9	0.5	0.1	3600	10.1
16011	Idaho	Bingham	45407	22715	22692	74.5	0.3	5.0	0.7	0.0	19121	7.1
16013	Idaho	Blaine	21309	10836	10473	77.3	0.1	0.0	1.2	0.0	11941	4.1
